building_idx,building_name,sample_index,absolute_time_step,day_index,day_of_month,hour_of_day,electrical_storage_soc
21,resstock-amy2018-2021-release-1-525859,54,54,2,3,6,0.14803175628185272
22,resstock-amy2018-2021-release-1-538628,54,54,2,3,6,0.03597019240260124
23,resstock-amy2018-2021-release-1-76701,54,54,2,3,6,0.0
24,resstock-amy2018-2021-release-1-88386,54,54,2,3,6,0.0
0,resstock-amy2018-2021-release-1-112208,55,55,2,3,7,0.5235127806663513
1,resstock-amy2018-2021-release-1-147002,55,55,2,3,7,0.9996448159217834
2,resstock-amy2018-2021-release-1-179247,55,55,2,3,7,0.0
3,resstock-amy2018-2021-release-1-199613,55,55,2,3,7,0.09644736349582672
4,resstock-amy2018-2021-release-1-20199,55,55,2,3,7,0.9995538592338562
5,resstock-amy2018-2021-release-1-216895,55,55,2,3,7,4.0789745980873704e-05
6,resstock-amy2018-2021-release-1-223581,55,55,2,3,7,0.30305907130241394
7,resstock-amy2018-2021-release-1-245723,55,55,2,3,7,0.6996143460273743
8,resstock-amy2018-2021-release-1-247942,55,55,2,3,7,0.0
9,resstock-amy2018-2021-release-1-319918,55,55,2,3,7,0.0
10,resstock-amy2018-2021-release-1-376570,55,55,2,3,7,0.3757416605949402
11,resstock-amy2018-2021-release-1-408344,55,55,2,3,7,0.1401902735233307
12,resstock-amy2018-2021-release-1-409896,55,55,2,3,7,0.09660398960113525
13,resstock-amy2018-2021-release-1-411001,55,55,2,3,7,0.2617163360118866
14,resstock-amy2018-2021-release-1-425540,55,55,2,3,7,0.03933931887149811
15,resstock-amy2018-2021-release-1-4421,55,55,2,3,7,0.9551604390144348
16,resstock-amy2018-2021-release-1-460412,55,55,2,3,7,0.183469757437706
17,resstock-amy2018-2021-release-1-467125,55,55,2,3,7,0.09969961643218994
18,resstock-amy2018-2021-release-1-481052,55,55,2,3,7,0.5725340247154236
19,resstock-amy2018-2021-release-1-485614,55,55,2,3,7,0.03864716365933418
20,resstock-amy2018-2021-release-1-498771,55,55,2,3,7,0.0
21,resstock-amy2018-2021-release-1-525859,55,55,2,3,7,0.2947382628917694
22,resstock-amy2018-2021-release-1-538628,55,55,2,3,7,0.03573141247034073
23,resstock-amy2018-2021-release-1-76701,55,55,2,3,7,0.0
24,resstock-amy2018-2021-release-1-88386,55,55,2,3,7,0.0
0,resstock-amy2018-2021-release-1-112208,56,56,2,3,8,0.44422194361686707
1,resstock-amy2018-2021-release-1-147002,56,56,2,3,8,0.9840099215507507
2,resstock-amy2018-2021-release-1-179247,56,56,2,3,8,0.0
3,resstock-amy2018-2021-release-1-199613,56,56,2,3,8,0.1811201423406601
4,resstock-amy2018-2021-release-1-20199,56,56,2,3,8,0.9995536804199219
5,resstock-amy2018-2021-release-1-216895,56,56,2,3,8,0.0
6,resstock-amy2018-2021-release-1-223581,56,56,2,3,8,0.12317876517772675
7,resstock-amy2018-2021-release-1-245723,56,56,2,3,8,0.7260259389877319
8,resstock-amy2018-2021-release-1-247942,56,56,2,3,8,0.0
9,resstock-amy2018-2021-release-1-319918,56,56,2,3,8,0.0
10,resstock-amy2018-2021-release-1-376570,56,56,2,3,8,0.2847099304199219
11,resstock-amy2018-2021-release-1-408344,56,56,2,3,8,0.1393955945968628
12,resstock-amy2018-2021-release-1-409896,56,56,2,3,8,0.25629377365112305
13,resstock-amy2018-2021-release-1-411001,56,56,2,3,8,0.016107648611068726
14,resstock-amy2018-2021-release-1-425540,56,56,2,3,8,0.09325305372476578
15,resstock-amy2018-2021-release-1-4421,56,56,2,3,8,0.9968981146812439
16,resstock-amy2018-2021-release-1-460412,56,56,2,3,8,0.36461320519447327
17,resstock-amy2018-2021-release-1-467125,56,56,2,3,8,0.39051732420921326
18,resstock-amy2018-2021-release-1-481052,56,56,2,3,8,0.49856555461883545
19,resstock-amy2018-2021-release-1-485614,56,56,2,3,8,0.03830832988023758
20,resstock-amy2018-2021-release-1-498771,56,56,2,3,8,0.0
21,resstock-amy2018-2021-release-1-525859,56,56,2,3,8,0.4398510754108429
22,resstock-amy2018-2021-release-1-538628,56,56,2,3,8,0.03549421951174736
23,resstock-amy2018-2021-release-1-76701,56,56,2,3,8,0.0
24,resstock-amy2018-2021-release-1-88386,56,56,2,3,8,0.0
0,resstock-amy2018-2021-release-1-112208,57,57,2,3,9,0.3651619851589203
1,resstock-amy2018-2021-release-1-147002,57,57,2,3,9,0.9983536601066589
2,resstock-amy2018-2021-release-1-179247,57,57,2,3,9,0.0
3,resstock-amy2018-2021-release-1-199613,57,57,2,3,9,0.09859909862279892
4,resstock-amy2018-2021-release-1-20199,57,57,2,3,9,0.9995534420013428
5,resstock-amy2018-2021-release-1-216895,57,57,2,3,9,0.0
6,resstock-amy2018-2021-release-1-223581,57,57,2,3,9,0.09916325658559799
7,resstock-amy2018-2021-release-1-245723,57,57,2,3,9,0.7522782683372498
8,resstock-amy2018-2021-release-1-247942,57,57,2,3,9,0.0
9,resstock-amy2018-2021-release-1-319918,57,57,2,3,9,0.0
10,resstock-amy2018-2021-release-1-376570,57,57,2,3,9,0.19374491274356842
11,resstock-amy2018-2021-release-1-408344,57,57,2,3,9,0.13860541582107544
12,resstock-amy2018-2021-release-1-409896,57,57,2,3,9,0.09942290931940079
13,resstock-amy2018-2021-release-1-411001,57,57,2,3,9,0.0
14,resstock-amy2018-2021-release-1-425540,57,57,2,3,9,0.039890106767416
15,resstock-amy2018-2021-release-1-4421,57,57,2,3,9,0.8333705067634583
16,resstock-amy2018-2021-release-1-460412,57,57,2,3,9,0.1580696403980255
17,resstock-amy2018-2021-release-1-467125,57,57,2,3,9,0.10038933157920837
18,resstock-amy2018-2021-release-1-481052,57,57,2,3,9,0.4454410970211029
19,resstock-amy2018-2021-release-1-485614,57,57,2,3,9,0.03797246888279915
20,resstock-amy2018-2021-release-1-498771,57,57,2,3,9,0.0
21,resstock-amy2018-2021-release-1-525859,57,57,2,3,9,0.2744987905025482
22,resstock-amy2018-2021-release-1-538628,57,57,2,3,9,0.03525859862565994
23,resstock-amy2018-2021-release-1-76701,57,57,2,3,9,0.0
24,resstock-amy2018-2021-release-1-88386,57,57,2,3,9,0.0
0,resstock-amy2018-2021-release-1-112208,58,58,2,3,10,0.2863319516181946
1,resstock-amy2018-2021-release-1-147002,58,58,2,3,10,0.9995836019515991
2,resstock-amy2018-2021-release-1-179247,58,58,2,3,10,0.2004932463169098
3,resstock-amy2018-2021-release-1-199613,58,58,2,3,10,0.09781977534294128
4,resstock-amy2018-2021-release-1-20199,58,58,2,3,10,0.9995532631874084
5,resstock-amy2018-2021-release-1-216895,58,58,2,3,10,0.04604930430650711
6,resstock-amy2018-2021-release-1-223581,58,58,2,3,10,0.09850641340017319
7,resstock-amy2018-2021-release-1-245723,58,58,2,3,10,0.7783722877502441
8,resstock-amy2018-2021-release-1-247942,58,58,2,3,10,0.16800037026405334
9,resstock-amy2018-2021-release-1-319918,58,58,2,3,10,0.507813036441803
10,resstock-amy2018-2021-release-1-376570,58,58,2,3,10,0.10284604132175446
11,resstock-amy2018-2021-release-1-408344,58,58,2,3,10,0.13781970739364624
12,resstock-amy2018-2021-release-1-409896,58,58,2,3,10,0.0991378128528595
13,resstock-amy2018-2021-release-1-411001,58,58,2,3,10,0.22029486298561096
14,resstock-amy2018-2021-release-1-425540,58,58,2,3,10,0.03983473777770996
15,resstock-amy2018-2021-release-1-4421,58,58,2,3,10,0.9551057815551758
16,resstock-amy2018-2021-release-1-460412,58,58,2,3,10,0.0
17,resstock-amy2018-2021-release-1-467125,58,58,2,3,10,0.09996920824050903
18,resstock-amy2018-2021-release-1-481052,58,58,2,3,10,0.3717038035392761
19,resstock-amy2018-2021-release-1-485614,58,58,2,3,10,0.0376395508646965
20,resstock-amy2018-2021-release-1-498771,58,58,2,3,10,0.49807238578796387
21,resstock-amy2018-2021-release-1-525859,58,58,2,3,10,0.14942781627178192
22,resstock-amy2018-2021-release-1-538628,58,58,2,3,10,0.03502454236149788
23,resstock-amy2018-2021-release-1-76701,58,58,2,3,10,0.19397127628326416
24,resstock-amy2018-2021-release-1-88386,58,58,2,3,10,0.0
0,resstock-amy2018-2021-release-1-112208,59,59,2,3,11,0.20773087441921234
1,resstock-amy2018-2021-release-1-147002,59,59,2,3,11,0.9996943473815918
2,resstock-amy2018-2021-release-1-179247,59,59,2,3,11,0.39717939496040344
3,resstock-amy2018-2021-release-1-199613,59,59,2,3,11,0.09704660624265671
4,resstock-amy2018-2021-release-1-20199,59,59,2,3,11,0.9749643206596375
5,resstock-amy2018-2021-release-1-216895,59,59,2,3,11,0.13933709263801575
6,resstock-amy2018-2021-release-1-223581,59,59,2,3,11,0.26588985323905945
7,resstock-amy2018-2021-release-1-245723,59,59,2,3,11,0.7430029511451721
8,resstock-amy2018-2021-release-1-247942,59,59,2,3,11,0.38834238052368164
9,resstock-amy2018-2021-release-1-319918,59,59,2,3,11,0.2750496566295624
10,resstock-amy2018-2021-release-1-376570,59,59,2,3,11,0.09930677711963654
11,resstock-amy2018-2021-release-1-408344,59,59,2,3,11,0.137038454413414
12,resstock-amy2018-2021-release-1-409896,59,59,2,3,11,0.2529544532299042
13,resstock-amy2018-2021-release-1-411001,59,59,2,3,11,0.07065650075674057
14,resstock-amy2018-2021-release-1-425540,59,59,2,3,11,0.09374610334634781
15,resstock-amy2018-2021-release-1-4421,59,59,2,3,11,0.7144054174423218
16,resstock-amy2018-2021-release-1-460412,59,59,2,3,11,0.02984156459569931
17,resstock-amy2018-2021-release-1-467125,59,59,2,3,11,0.09993921965360641
18,resstock-amy2018-2021-release-1-481052,59,59,2,3,11,0.2981002926826477
19,resstock-amy2018-2021-release-1-485614,59,59,2,3,11,0.03730954974889755
20,resstock-amy2018-2021-release-1-498771,59,59,2,3,11,0.9790356755256653
21,resstock-amy2018-2021-release-1-525859,59,59,2,3,11,0.1491917222738266
22,resstock-amy2018-2021-release-1-538628,59,59,2,3,11,0.38177749514579773
23,resstock-amy2018-2021-release-1-76701,59,59,2,3,11,0.38472992181777954
24,resstock-amy2018-2021-release-1-88386,59,59,2,3,11,0.13511325418949127
0,resstock-amy2018-2021-release-1-112208,60,60,2,3,12,0.12935782968997955
1,resstock-amy2018-2021-release-1-147002,60,60,2,3,12,0.9997043013572693
2,resstock-amy2018-2021-release-1-179247,60,60,2,3,12,0.5034821033477783
3,resstock-amy2018-2021-release-1-199613,60,60,2,3,12,0.18101347982883453
4,resstock-amy2018-2021-release-1-20199,60,60,2,3,12,0.9910163879394531
5,resstock-amy2018-2021-release-1-216895,60,60,2,3,12,0.1640518307685852
6,resstock-amy2018-2021-release-1-223581,60,60,2,3,12,0.09837740659713745
7,resstock-amy2018-2021-release-1-245723,60,60,2,3,12,0.7691529393196106
8,resstock-amy2018-2021-release-1-247942,60,60,2,3,12,0.1590333878993988
9,resstock-amy2018-2021-release-1-319918,60,60,2,3,12,0.7731243371963501
10,resstock-amy2018-2021-release-1-376570,60,60,2,3,12,0.09863864630460739
11,resstock-amy2018-2021-release-1-408344,60,60,2,3,12,0.13626164197921753
12,resstock-amy2018-2021-release-1-409896,60,60,2,3,12,0.09884906560182571
13,resstock-amy2018-2021-release-1-411001,60,60,2,3,12,0.28982025384902954
14,resstock-amy2018-2021-release-1-425540,60,60,2,3,12,0.09480629861354828
15,resstock-amy2018-2021-release-1-4421,60,60,2,3,12,0.32112935185432434
16,resstock-amy2018-2021-release-1-460412,60,60,2,3,12,0.21293337643146515
17,resstock-amy2018-2021-release-1-467125,60,60,2,3,12,0.0999092385172844
18,resstock-amy2018-2021-release-1-481052,60,60,2,3,12,0.22463002800941467
19,resstock-amy2018-2021-release-1-485614,60,60,2,3,12,0.03698244318366051
20,resstock-amy2018-2021-release-1-498771,60,60,2,3,12,0.9981638193130493
21,resstock-amy2018-2021-release-1-525859,60,60,2,3,12,0.2791975438594818
22,resstock-amy2018-2021-release-1-538628,60,60,2,3,12,0.038056209683418274
23,resstock-amy2018-2021-release-1-76701,60,60,2,3,12,0.2709934115409851
24,resstock-amy2018-2021-release-1-88386,60,60,2,3,12,0.2680494785308838
0,resstock-amy2018-2021-release-1-112208,61,61,2,3,13,0.09896975010633469
1,resstock-amy2018-2021-release-1-147002,61,61,2,3,13,0.9997051954269409
2,resstock-amy2018-2021-release-1-179247,61,61,2,3,13,0.6944064497947693
3,resstock-amy2018-2021-release-1-199613,61,61,2,3,13,0.09854651987552643
4,resstock-amy2018-2021-release-1-20199,61,61,2,3,13,0.9990490674972534
5,resstock-amy2018-2021-release-1-216895,61,61,2,3,13,0.25653076171875
6,resstock-amy2018-2021-release-1-223581,61,61,2,3,13,0.26576295495033264
7,resstock-amy2018-2021-release-1-245723,61,61,2,3,13,0.7951452136039734
8,resstock-amy2018-2021-release-1-247942,61,61,2,3,13,0.37952718138694763
9,resstock-amy2018-2021-release-1-319918,61,61,2,3,13,0.9408222436904907
10,resstock-amy2018-2021-release-1-376570,61,61,2,3,13,0.18168921768665314
11,resstock-amy2018-2021-release-1-408344,61,61,2,3,13,0.13548922538757324
12,resstock-amy2018-2021-release-1-409896,61,61,2,3,13,0.25851044058799744
13,resstock-amy2018-2021-release-1-411001,61,61,2,3,13,0.5054691433906555
14,resstock-amy2018-2021-release-1-425540,61,61,2,3,13,0.14845488965511322
15,resstock-amy2018-2021-release-1-4421,61,61,2,3,13,0.8063614368438721
16,resstock-amy2018-2021-release-1-460412,61,61,2,3,13,0.0684037059545517
17,resstock-amy2018-2021-release-1-467125,61,61,2,3,13,0.09987926483154297
18,resstock-amy2018-2021-release-1-481052,61,61,2,3,13,0.15129251778125763
19,resstock-amy2018-2021-release-1-485614,61,61,2,3,13,0.04623332992196083
20,resstock-amy2018-2021-release-1-498771,61,61,2,3,13,0.9993106722831726
21,resstock-amy2018-2021-release-1-525859,61,61,2,3,13,0.22379490733146667
22,resstock-amy2018-2021-release-1-538628,61,61,2,3,13,0.3847295343875885
23,resstock-amy2018-2021-release-1-76701,61,61,2,3,13,0.4604749381542206
24,resstock-amy2018-2021-release-1-88386,61,61,2,3,13,0.12690898776054382
0,resstock-amy2018-2021-release-1-112208,62,62,2,3,14,0.10131684690713882
1,resstock-amy2018-2021-release-1-147002,62,62,2,3,14,0.9997052550315857
2,resstock-amy2018-2021-release-1-179247,62,62,2,3,14,0.48652851581573486
3,resstock-amy2018-2021-release-1-199613,62,62,2,3,14,0.1666376143693924
4,resstock-amy2018-2021-release-1-20199,62,62,2,3,14,0.9995205998420715
5,resstock-amy2018-2021-release-1-216895,62,62,2,3,14,0.15817925333976746
6,resstock-amy2018-2021-release-1-223581,62,62,2,3,14,0.09837814420461655
7,resstock-amy2018-2021-release-1-245723,62,62,2,3,14,0.818791389465332
8,resstock-amy2018-2021-release-1-247942,62,62,2,3,14,0.13527099788188934
9,resstock-amy2018-2021-release-1-319918,62,62,2,3,14,0.9970398545265198
10,resstock-amy2018-2021-release-1-376570,62,62,2,3,14,0.25833895802497864
11,resstock-amy2018-2021-release-1-408344,62,62,2,3,14,0.2278720885515213
12,resstock-amy2018-2021-release-1-409896,62,62,2,3,14,0.4161505401134491
13,resstock-amy2018-2021-release-1-411001,62,62,2,3,14,0.26372483372688293
14,resstock-amy2018-2021-release-1-425540,62,62,2,3,14,0.12012176215648651
15,resstock-amy2018-2021-release-1-4421,62,62,2,3,14,0.7218624949455261
16,resstock-amy2018-2021-release-1-460412,62,62,2,3,14,0.2510068714618683
17,resstock-amy2018-2021-release-1-467125,62,62,2,3,14,0.09984929859638214
18,resstock-amy2018-2021-release-1-481052,62,62,2,3,14,0.14899715781211853
19,resstock-amy2018-2021-release-1-485614,62,62,2,3,14,0.08543132990598679
20,resstock-amy2018-2021-release-1-498771,62,62,2,3,14,0.9993857145309448
21,resstock-amy2018-2021-release-1-525859,62,62,2,3,14,0.3696787655353546
22,resstock-amy2018-2021-release-1-538628,62,62,2,3,14,0.03804156184196472
23,resstock-amy2018-2021-release-1-76701,62,62,2,3,14,0.6468110084533691
24,resstock-amy2018-2021-release-1-88386,62,62,2,3,14,0.25997745990753174
0,resstock-amy2018-2021-release-1-112208,63,63,2,3,15,0.13059774041175842
1,resstock-amy2018-2021-release-1-147002,63,63,2,3,15,0.9997051954269409
2,resstock-amy2018-2021-release-1-179247,63,63,2,3,15,0.2774810194969177
3,resstock-amy2018-2021-release-1-199613,63,63,2,3,15,0.19704963266849518
4,resstock-amy2018-2021-release-1-20199,63,63,2,3,15,0.9995492100715637
5,resstock-amy2018-2021-release-1-216895,63,63,2,3,15,0.2506984770298004
6,resstock-amy2018-2021-release-1-223581,63,63,2,3,15,0.26576367020606995
7,resstock-amy2018-2021-release-1-245723,63,63,2,3,15,0.8421310782432556
8,resstock-amy2018-2021-release-1-247942,63,63,2,3,15,0.35616686940193176
9,resstock-amy2018-2021-release-1-319918,63,63,2,3,15,0.8164994716644287
10,resstock-amy2018-2021-release-1-376570,63,63,2,3,15,0.33996906876564026
11,resstock-amy2018-2021-release-1-408344,63,63,2,3,15,0.1487468183040619
12,resstock-amy2018-2021-release-1-409896,63,63,2,3,15,0.23884400725364685
13,resstock-amy2018-2021-release-1-411001,63,63,2,3,15,0.018148047849535942
14,resstock-amy2018-2021-release-1-425540,63,63,2,3,15,0.17364928126335144
15,resstock-amy2018-2021-release-1-4421,63,63,2,3,15,0.9898796081542969
16,resstock-amy2018-2021-release-1-460412,63,63,2,3,15,0.04274481534957886
17,resstock-amy2018-2021-release-1-467125,63,63,2,3,15,0.39066436886787415
18,resstock-amy2018-2021-release-1-481052,63,63,2,3,15,0.15369470417499542
19,resstock-amy2018-2021-release-1-485614,63,63,2,3,15,0.08495237678289413
20,resstock-amy2018-2021-release-1-498771,63,63,2,3,15,0.9993904829025269
21,resstock-amy2018-2021-release-1-525859,63,63,2,3,15,0.2035355120897293
22,resstock-amy2018-2021-release-1-538628,63,63,2,3,15,0.3847152590751648
23,resstock-amy2018-2021-release-1-76701,63,63,2,3,15,0.44082504510879517
24,resstock-amy2018-2021-release-1-88386,63,63,2,3,15,0.11883619427680969
0,resstock-amy2018-2021-release-1-112208,64,64,2,3,16,0.20264077186584473
1,resstock-amy2018-2021-release-1-147002,64,64,2,3,16,0.9997051954269409
2,resstock-amy2018-2021-release-1-179247,64,64,2,3,16,0.47270408272743225
3,resstock-amy2018-2021-release-1-199613,64,64,2,3,16,0.11543726921081543
4,resstock-amy2018-2021-release-1-20199,64,64,2,3,16,0.9995507597923279
5,resstock-amy2018-2021-release-1-216895,64,64,2,3,16,0.1523182988166809
6,resstock-amy2018-2021-release-1-223581,64,64,2,3,16,0.4304402768611908
7,resstock-amy2018-2021-release-1-245723,64,64,2,3,16,0.8630337715148926
8,resstock-amy2018-2021-release-1-247942,64,64,2,3,16,0.11157434433698654
9,resstock-amy2018-2021-release-1-319918,64,64,2,3,16,0.9945809841156006
10,resstock-amy2018-2021-release-1-376570,64,64,2,3,16,0.42065948247909546
11,resstock-amy2018-2021-release-1-408344,64,64,2,3,16,0.24098290503025055
12,resstock-amy2018-2021-release-1-409896,64,64,2,3,16,0.39673328399658203
13,resstock-amy2018-2021-release-1-411001,64,64,2,3,16,0.23815248906612396
14,resstock-amy2018-2021-release-1-425540,64,64,2,3,16,0.1119401752948761
15,resstock-amy2018-2021-release-1-4421,64,64,2,3,16,0.9987260103225708
16,resstock-amy2018-2021-release-1-460412,64,64,2,3,16,0.2256731539964676
17,resstock-amy2018-2021-release-1-467125,64,64,2,3,16,0.10038953274488449
18,resstock-amy2018-2021-release-1-481052,64,64,2,3,16,0.14902856945991516
19,resstock-amy2018-2021-release-1-485614,64,64,2,3,16,0.12372706085443497
20,resstock-amy2018-2021-release-1-498771,64,64,2,3,16,0.9993906617164612
21,resstock-amy2018-2021-release-1-525859,64,64,2,3,16,0.3496394455432892
22,resstock-amy2018-2021-release-1-538628,64,64,2,3,16,0.03804163262248039
23,resstock-amy2018-2021-release-1-76701,64,64,2,3,16,0.6274875402450562
24,resstock-amy2018-2021-release-1-88386,64,64,2,3,16,0.2520347535610199
0,resstock-amy2018-2021-release-1-112208,65,65,2,3,17,0.27241969108581543
1,resstock-amy2018-2021-release-1-147002,65,65,2,3,17,0.9997051358222961
2,resstock-amy2018-2021-release-1-179247,65,65,2,3,17,0.2635786235332489
3,resstock-amy2018-2021-release-1-199613,65,65,2,3,17,0.09907221794128418
4,resstock-amy2018-2021-release-1-20199,65,65,2,3,17,0.9995507001876831
5,resstock-amy2018-2021-release-1-216895,65,65,2,3,17,0.24487771093845367
6,resstock-amy2018-2021-release-1-223581,65,65,2,3,17,0.5924488306045532
7,resstock-amy2018-2021-release-1-245723,65,65,2,3,17,0.8815979957580566
8,resstock-amy2018-2021-release-1-247942,65,65,2,3,17,0.33287107944488525
9,resstock-amy2018-2021-release-1-319918,65,65,2,3,17,0.8090547323226929
10,resstock-amy2018-2021-release-1-376570,65,65,2,3,17,0.4329040050506592
11,resstock-amy2018-2021-release-1-408344,65,65,2,3,17,0.14867891371250153
12,resstock-amy2018-2021-release-1-409896,65,65,2,3,17,0.21922500431537628
13,resstock-amy2018-2021-release-1-411001,65,65,2,3,17,0.45463088154792786
14,resstock-amy2018-2021-release-1-425540,65,65,2,3,17,0.05002415552735329
15,resstock-amy2018-2021-release-1-4421,65,65,2,3,17,0.9993076324462891
16,resstock-amy2018-2021-release-1-460412,65,65,2,3,17,0.017027473077178
17,resstock-amy2018-2021-release-1-467125,65,65,2,3,17,0.09996920078992844
18,resstock-amy2018-2021-release-1-481052,65,65,2,3,17,0.14803913235664368
